case,order,secondary_nm,primary_nm,time_h,permeability_fluorescence,committed_fraction,membrane_compromised_cumulative,atp_proxy,caspase_proxy,ldh_proxy,surface_complex_copies,internalized_complex_copies,payload_copies,delivered_payload_cumulative,core_committed,rim_committed
fast_repair,simultaneous,100.0,0.464158883361278,24.0,0.00242508,0.00609653,0.00230395,0.96804219,0.00379258,0.00211569,5208.70649442,4171.77704231,382.72193166,565.27717848,2e-08,0.00865924
fast_repair,simultaneous,100.0,0.464158883361278,48.0,0.06934336,0.09309049,0.06591378,0.88657211,0.02717672,0.05054901,6187.71542617,6005.79505126,917.47745091,2030.17969862,1.192e-05,0.13164014
fast_repair,simultaneous,100.0,0.464158883361278,72.0,0.2014918,0.22458526,0.19177506,0.76308878,0.0328102,0.11519257,6269.1260482,6374.29019191,1173.41092156,3764.70568703,0.0001917,0.31446608
fast_repair,simultaneous,100.0,1.2115276586285888,24.0,0.01417064,0.03115288,0.01346455,0.93814619,0.01768833,0.01218872,13153.54823585,10638.77684598,983.76111685,1455.42826778,4.8e-07,0.04419215
fast_repair,simultaneous,100.0,1.2115276586285888,48.0,0.17833945,0.22057079,0.16992093,0.77286798,0.05064986,0.12294473,15007.31865567,14748.40657321,2292.22427135,5118.01608746,0.00028312,0.30532696
fast_repair,simultaneous,100.0,1.2115276586285888,72.0,0.38312251,0.41287982,0.36733806,0.58628902,0.04554176,0.19958791,14802.77407287,15178.78567787,2845.4487054,9307.39814795,0.0044198,0.54508795
fast_repair,simultaneous,100.0,3.1622776601683795,24.0,0.04486177,0.08477821,0.04266785,0.89232355,0.04211036,0.03779837,29617.77094289,25172.88052122,2416.72358089,3602.09678077,1.625e-05,0.11897993
fast_repair,simultaneous,100.0,3.1622776601683795,48.0,0.30228832,0.35984983,0.29137188,0.64753007,0.06847795,0.19967956,28960.61161526,29686.92036678,4956.85664837,11531.37949249,0.01079348,0.45180888
fast_repair,simultaneous,100.0,3.1622776601683795,72.0,0.54963943,0.58925444,0.5369999,0.4211749,0.05225454,0.26941028,27223.44526689,28316.79600046,5577.50324233,19595.25409096,0.1081245,0.67555776
fast_repair,simultaneous,100.0,8.25404185268019,24.0,0.0888698,0.15276906,0.08531968,0.83622336,0.06744938,0.07393815,45141.04552645,42637.07774456,4658.80563921,7189.0736672,0.0022423,0.19553493
fast_repair,simultaneous,100.0,8.25404185268019,48.0,0.41461988,0.4841812,0.40792285,0.53498706,0.07625835,0.26662795,39199.43257013,41835.35865125,7646.13516196,19221.2713597,0.22257923,0.52783616
fast_repair,simultaneous,100.0,8.25404185268019,72.0,0.65797171,0.70062583,0.6534747,0.31292202,0.04715113,0.29981376,34850.84380932,36889.92543585,7711.52320113,30096.15418817,0.53375531,0.72718574
fast_repair,simultaneous,100.0,21.544346900318843,24.0,0.13160954,0.21518926,0.12911538,0.78890571,0.08607388,0.11002094,48561.92033661,51396.92456078,6425.83983178,10351.57937924,0.10060584,0.23691659
fast_repair,simultaneous,100.0,21.544346900318843,48.0,0.47383426,0.5436803,0.47151884,0.47684693,0.07216145,0.29437008,39489.41469304,42856.35019795,8529.27651642,23424.26986759,0.46509334,0.5579441
fast_repair,simultaneous,100.0,21.544346900318843,72.0,0.69701325,0.73763664,0.6956531,0.27472458,0.04198354,0.29794574,35647.26034085,37573.54031069,8029.41320713,34484.55913309,0.69261403,0.74579405
fast_repair,simultaneous,100.0,56.23413251903491,24.0,0.15518808,0.24498989,0.15412259,0.76519468,0.0908673,0.12958614,47988.1350245,51918.39357395,6996.77079885,11672.63483808,0.20110806,0.2533095
fast_repair,simultaneous,100.0,56.23413251903491,48.0,0.49487677,0.56366803,0.49403809,0.45645908,0.06962994,0.30104967,39447.50802275,42754.25376364,8662.67012407,24740.90634889,0.53626459,0.56882193
fast_repair,simultaneous,100.0,56.23413251903491,72.0,0.70968029,0.74936729,0.70919524,0.26249042,0.04017205,0.29493229,35790.11286821,37660.97431661,8065.15702335,35799.62468319,0.73379111,0.75229574
fast_repair,simultaneous,100.0,146.77992676220705,24.0,0.13016182,0.21132447,0.12972054,0.79088294,0.08160393,0.10977059,32522.3836772,35070.78225581,4762.10796413,8007.06819939,0.19248584,0.21497156
fast_repair,simultaneous,100.0,146.77992676220705,48.0,0.45325474,0.5218375,0.45284918,0.49544367,0.06898832,0.28089516,26860.54009877,29068.56810318,5880.7806409,16866.44331969,0.50853508,0.52442136
fast_repair,simultaneous,100.0,146.77992676220705,72.0,0.67103031,0.71243323,0.67077514,0.29831747,0.04165809,0.28743671,24417.65260748,25676.22017149,5488.55484663,24396.66151773,0.70430688,0.71401906
fast_repair,simultaneous,100.0,383.1186849557293,24.0,0.0567949,0.10295767,0.05656352,0.87317516,0.04639415,0.04913182,12505.42306639,13428.6645715,1813.28631584,3045.64543519,0.0922764,0.10535267
fast_repair,simultaneous,100.0,383.1186849557293,48.0,0.29230617,0.35086626,0.29193317,0.6509095,0.05893308,0.19327679,10348.27687608,11189.97003071,2256.18326803,6449.15078968,0.33902861,0.35354586
fast_repair,simultaneous,100.0,383.1186849557293,72.0,0.49485637,0.53672076,0.49454959,0.4652042,0.04217117,0.23560813,9413.44213822,9896.13807243,2112.21916319,9349.97598606,0.52754719,0.53881513
fast_repair,simultaneous,100.0,1000.0,24.0,0.01357948,0.0275306,0.01350413,0.93691068,0.01402646,0.01197012,4797.3791955,5147.80567845,694.1194305,1165.24045268,0.0236445,0.02847477
fast_repair,simultaneous,100.0,1000.0,48.0,0.11266844,0.14225233,0.11243982,0.83566182,0.02981252,0.0789174,3971.13189813,4293.49917226,865.09916498,2470.68635359,0.13476097,0.14407655
fast_repair,simultaneous,100.0,1000.0,72.0,0.22623717,0.25187516,0.22598538,0.72987185,0.02588978,0.11862625,3613.05508733,3798.06654007,810.39954487,3583.87069316,0.24431284,0.25372752
fast_repair,primary_first,0.1,0.01,24.0,0.0,0.0,0.0,0.99984763,0.0,0.0,30.17164261,20.57734356,1.40169938,1.85131752,0.0,0.0
fast_repair,primary_first,0.1,0.01,48.0,9e-08,1.6e-07,8e-08,0.99927704,7e-08,7e-08,38.9334728,37.09962845,5.21157396,10.34876257,0.0,2.2e-07
fast_repair,primary_first,0.1,0.01,72.0,8.7e-07,1.13e-06,8.2e-07,0.99894135,3e-07,6e-07,39.4801122,40.1414623,7.22766048,21.21478407,0.0,1.6e-06
fast_repair,primary_first,0.1,0.026101572156825372,24.0,0.0,1e-08,0.0,0.99961411,0.0,0.0,76.34064426,52.14813597,3.55813878,4.70106326,0.0,1e-08
fast_repair,primary_first,0.1,0.026101572156825372,48.0,1.38e-06,2.44e-06,1.31e-06,0.99819372,1.14e-06,1.12e-06,98.35738804,93.74792751,13.18046574,26.19154543,0.0,3.47e-06
fast_repair,primary_first,0.1,0.026101572156825372,72.0,1.336e-05,1.732e-05,1.269e-05,0.99736391,4.62e-06,9.27e-06,99.73998427,101.41041587,18.2635907,53.64432437,0.0,2.456e-05
fast_repair,primary_first,0.1,0.06812920690579614,24.0,2e-08,9e-08,2e-08,0.99906679,7e-08,2e-08,184.00710343,126.22277604,8.64988397,11.43854747,0.0,1.3e-07
fast_repair,primary_first,0.1,0.06812920690579614,48.0,1.811e-05,3.184e-05,1.721e-05,0.99576175,1.463e-05,1.469e-05,236.09852615,225.18724203,31.73197735,63.1756512,0.0,4.518e-05
fast_repair,primary_first,0.1,0.06812920690579614,72.0,0.00016676,0.00021477,0.00015847,0.99380031,5.63e-05,0.00011511,239.41336801,243.42527561,43.86763135,129.08523658,4e-08,0.00030449
fast_repair,primary_first,0.1,0.1778279410038923,24.0,2.5e-07,9.7e-07,2.3e-07,0.99797377,7.4e-07,2.2e-07,394.81635451,273.69031472,18.96348597,25.13447053,0.0,1.38e-06
fast_repair,primary_first,0.1,0.1778279410038923,48.0,0.00015951,0.00027513,0.00015157,0.99129059,0.00012357,0.00012875,501.40072336,479.09541428,67.89942242,135.82975362,2e-08,0.00039037
fast_repair,primary_first,0.1,0.1778279410038923,72.0,0.001329,0.0016908,0.00126307,0.98683837,0.00042774,0.00090784,508.21656494,516.80119239,93.29952952,275.84966442,3.8e-07,0.00239562
fast_repair,primary_first,0.1,0.464158883361278,24.0,1.42e-06,5.46e-06,1.35e-06,0.99644103,4.11e-06,1.28e-06,671.44026384,475.06718366,33.67388759,44.85224882,0.0,7.75e-06
fast_repair,primary_first,0.1,0.464158883361278,48.0,0.00068835,0.00115525,0.0006541,0.98576359,0.00050115,0.00055152,835.71375115,801.98354238,114.98577743,232.23974252,1e-07,0.0016384
fast_repair,primary_first,0.1,0.464158883361278,72.0,0.00500382,0.00626028,0.00475643,0.97706553,0.00150385,0.0033661,843.80888066,859.04094473,155.86613408,465.61550463,2.21e-06,0.00885725
fast_repair,primary_first,0.1,1.2115276586285888,24.0,3.39e-06,1.268e-05,3.22e-06,0.99534362,9.46e-06,3.06e-06,836.15836804,605.98139991,44.187193,59.2508354,0.0,1.8e-05
fast_repair,primary_first,0.1,1.2115276586285888,48.0,0.00123481,0.00201932,0.00117358,0.98257621,0.00084574,0.00098211,992.81081178,965.43491617,141.53556391,290.01319547,3.1e-07,0.00285955
fast_repair,primary_first,0.1,1.2115276586285888,72.0,0.00785855,0.00966054,0.00747489,0.97153708,0.00218564,0.00520007,981.38580781,1005.33960488,185.51141537,566.47576388,8.43e-06,0.01359792
fast_repair,primary_first,0.1,3.1622776601683795,24.0,3.29e-06,1.195e-05,3.13e-06,0.99540561,8.82e-06,2.97e-06,738.55525069,562.95748703,42.8485049,57.93885833,0.0,1.696e-05
fast_repair,primary_first,0.1,3.1622776601683795,48.0,0.00085174,0.00134737,0.00081112,0.98457529,0.00053625,0.00067157,781.30743117,781.80566463,120.7800927,255.34731159,2.09e-06,0.00187662
fast_repair,primary_first,0.1,3.1622776601683795,72.0,0.00455363,0.00550308,0.00435673,0.9776065,0.00114635,0.00295786,748.54834359,773.92788185,147.52468696,472.5841916,8.094e-05,0.00740445
fast_repair,primary_first,0.1,8.25404185268019,24.0,8.6e-07,3.02e-06,8.2e-07,0.99683909,2.2e-06,7.7e-07,437.05695043,352.92765174,28.31607399,38.70843816,1e-08,4.11e-06
fast_repair,primary_first,0.1,8.25404185268019,48.0,0.00017525,0.00027826,0.00016981,0.99065217,0.00010844,0.00013989,409.29121511,423.25540435,69.44501745,152.29044615,4.918e-05,0.00034157
fast_repair,primary_first,0.1,8.25404185268019,72.0,0.00087286,0.0010667,0.00085364,0.98851778,0.00021307,0.00057319,378.50230064,395.52894838,78.38330667,265.97880978,0.00042245,0.0012359
fast_repair,primary_first,0.1,21.544346900318843,24.0,1e-07,3.6e-07,1e-07,0.99839021,2.6e-07,9e-08,194.30632464,165.03416248,13.94172603,19.26789024,1.1e-07,4.4e-07
fast_repair,primary_first,0.1,21.544346900318843,48.0,1.836e-05,2.924e-05,1.804e-05,0.99565901,1.12e-05,1.481e-05,173.40759433,181.84064189,30.89326894,69.60565419,1.788e-05,3.289e-05
fast_repair,primary_first,0.1,21.544346900318843,72.0,8.652e-05,0.00010591,8.556e-05,0.99506708,2.034e-05,5.687e-05,158.88825375,166.49337487,33.5548596,117.83624429,7.927e-05,0.00011431
fast_repair,primary_first,0.1,56.23413251903491,24.0,1e-08,3e-08,1e-08,0.99927784,2e-08,1e-08,79.81438465,70.24649706,6.13679053,8.53708553,2e-08,4e-08
fast_repair,primary_first,0.1,56.23413251903491,48.0,1.45e-06,2.3e-06,1.44e-06,0.99816781,8.6e-07,1.17e-06,68.95627589,72.9545258,12.70604485,29.17928457,1.82e-06,2.45e-06
fast_repair,primary_first,0.1,56.23413251903491,72.0,6.44e-06,7.86e-06,6.41e-06,0.99799106,1.45e-06,4.21e-06,62.9716156,66.05919597,13.45410193,48.39087893,6.88e-06,8.16e-06
fast_repair,primary_first,0.1,146.77992676220705,24.0,0.0,0.0,0.0,0.99969977,0.0,0.0,31.4067468,28.23254901,2.52298149,3.52663242,0.0,0.0
fast_repair,primary_first,0.1,146.77992676220705,48.0,1e-07,1.5e-07,1e-07,0.9992669,6e-08,8e-08,26.78805436,28.45086035,5.02079381,11.6625474,1.3e-07,1.6e-07
fast_repair,primary_first,0.1,146.77992676220705,72.0,4.1e-07,5e-07,4.1e-07,0.99920834,9e-08,2.7e-07,24.44072393,25.64828719,5.24973688,19.13277683,4.7e-07,5.1e-07
fast_repair,primary_first,0.1,383.1186849557293,24.0,0.0,0.0,0.0,0.99988034,0.0,0.0,12.16518356,11.05460328,0.99999656,1.40139857,0.0,0.0
fast_repair,primary_first,0.1,383.1186849557293,48.0,1e-08,1e-08,1e-08,0.99971369,0.0,0.0,10.31838339,10.97847645,1.95017051,4.55684681,1e-08,1e-08
fast_repair,primary_first,0.1,383.1186849557293,72.0,2e-08,3e-08,2e-08,0.99969298,1e-08,2e-08,9.41069687,9.87723898,2.02656811,7.43557937,3e-08,3e-08
fast_repair,primary_first,0.1,1000.0,24.0,0.0,0.0,0.0,0.99995327,0.0,0.0,4.68273821,4.27849645,0.38946461,0.54650639,0.0,0.0
fast_repair,primary_first,0.1,1000.0,48.0,0.0,0.0,0.0,0.99988937,0.0,0.0,3.96148214,4.21854469,0.75182984,1.76203351,0.0,0.0
fast_repair,primary_first,0.1,1000.0,72.0,0.0,0.0,0.0,0.99988177,0.0,0.0,3.6123624,3.79174547,0.77890154,2.86749624,0.0,0.0
fast_repair,primary_first,3.0,0.01,24.0,3e-08,1e-07,3e-08,0.99911582,7e-08,3e-08,112.83721556,90.26751558,7.58792942,10.56359806,0.0,1.5e-07
fast_repair,primary_first,3.0,0.01,48.0,6.43e-06,1.038e-05,6.1e-06,0.99730481,4.27e-06,5.07e-06,130.74310527,127.46004156,19.45790668,41.9393557,0.0,1.473e-05
fast_repair,primary_first,3.0,0.01,72.0,4.164e-05,5.176e-05,3.956e-05,0.99642126,1.219e-05,2.769e-05,132.20291358,134.49117739,24.81002163,78.60767441,0.0,7.346e-05
fast_repair,primary_first,3.0,0.026101572156825372,24.0,5.1e-07,1.73e-06,4.9e-07,0.99773507,1.24e-06,4.6e-07,294.2201347,235.35650339,19.77690616,27.52825227,0.0,2.46e-06
fast_repair,primary_first,3.0,0.026101572156825372,48.0,0.00010087,0.00016125,9.584e-05,0.99324119,6.541e-05,7.939e-05,340.74323937,332.23464425,50.72465703,109.32617159,0.0,0.00022894
fast_repair,primary_first,3.0,0.026101572156825372,72.0,0.00062069,0.00076618,0.00058977,0.99077889,0.00017641,0.00040985,344.43291973,350.43145771,64.65835042,204.88607511,5e-08,0.00108726
fast_repair,primary_first,3.0,0.06812920690579614,24.0,8.16e-06,2.719e-05,7.76e-06,0.99435779,1.944e-05,7.31e-06,765.872947,612.55174918,51.42241383,71.54722731,0.0,3.863e-05
fast_repair,primary_first,3.0,0.06812920690579614,48.0,0.00132625,0.00207041,0.00126014,0.98339117,0.00081027,0.00103604,885.82574723,864.03724554,131.96090015,284.37828481,7e-08,0.00293869
fast_repair,primary_first,3.0,0.06812920690579614,72.0,0.00725858,0.0088193,0.00689762,0.97397077,0.00192168,0.00471312,894.62103067,910.45755348,168.07992911,532.76774849,8.2e-07,0.01250679
fast_repair,primary_first,3.0,0.1778279410038923,24.0,0.00011083,0.00035764,0.0001053,0.98678633,0.00025234,9.904e-05,1984.35855689,1586.41811111,132.8266779,184.60561737,0.0,0.00050789
fast_repair,primary_first,3.0,0.1778279410038923,48.0,0.0120546,0.0179305,0.01145524,0.95809954,0.00647526,0.00925939,2286.98704185,2233.09208856,341.35248687,735.37926272,1.31e-06,0.02542254
fast_repair,primary_first,3.0,0.1778279410038923,72.0,0.05243277,0.06168353,0.04984234,0.91561727,0.01184119,0.03277299,2304.01078772,2346.62251521,433.85980675,1376.40072047,1.512e-05,0.08724781
fast_repair,primary_first,3.0,0.464158883361278,24.0,0.0010657,0.0032307,0.00101257,0.97234991,0.00221813,0.00094874,5070.39803514,4048.17315466,336.41563372,466.13541368,7e-08,0.00458546
fast_repair,primary_first,3.0,0.464158883361278,48.0,0.05967015,0.08227658,0.05673787,0.89575495,0.02553871,0.04440777,5781.85542923,5663.56525033,868.04700582,1868.41938963,2.56e-05,0.11606115
fast_repair,primary_first,3.0,0.464158883361278,72.0,0.18634963,0.20923846,0.17744965,0.77708212,0.03178881,0.10863346,5781.7247297,5902.52309699,1096.24534257,3487.04147243,0.00029549,0.2919963
fast_repair,primary_first,3.0,1.2115276586285888,24.0,0.00544218,0.01515372,0.00517222,0.95104877,0.0099815,0.00481921,12291.36110842,9760.3031662,792.12663144,1088.12086058,1.27e-06,0.02145625
fast_repair,primary_first,3.0,1.2115276586285888,48.0,0.1496697,0.1925047,0.14279075,0.79820628,0.04971395,0.10729982,13489.87229776,13367.28710285,2068.9632683,4443.85039458,0.00057778,0.26389159
fast_repair,primary_first,3.0,1.2115276586285888,72.0,0.35603874,0.38848968,0.34192506,0.60991271,0.04656462,0.19349668,13147.48771511,13530.25475585,2553.59498877,8204.85813147,0.00658255,0.5072813
fast_repair,primary_first,3.0,3.1622776601683795,24.0,0.0100729,0.02697544,0.0095814,0.93605138,0.01739404,0.00890277,20869.69079551,16289.11235769,1263.04938304,1713.1267629,9.49e-06,0.03786358
fast_repair,primary_first,3.0,3.1622776601683795,48.0,0.21393709,0.27284347,0.20650082,0.72786122,0.06634265,0.15292031,20829.42887647,21163.89539031,3358.78693206,7209.23623702,0.01288751,0.33959803
fast_repair,primary_first,3.0,3.1622776601683795,72.0,0.4690419,0.51470217,0.45881565,0.49387962,0.05588652,0.25232047,19637.76249261,20405.37117995,3957.86625727,12998.88299707,0.11749928,0.58626557
fast_repair,primary_first,3.0,8.25404185268019,24.0,0.00544021,0.01554618,0.00521849,0.94483583,0.01032769,0.00486743,13447.78690912,10868.49639011,873.50674139,1194.62882061,0.00018216,0.02033118
fast_repair,primary_first,3.0,8.25404185268019,48.0,0.16663475,0.22264025,0.16370633,0.77050061,0.05893392,0.12389444,12460.29604068,12938.98141043,2132.15986671,4683.03472643,0.09995853,0.24634762
fast_repair,primary_first,3.0,8.25404185268019,72.0,0.39877998,0.44797536,0.39546001,0.55515627,0.05251536,0.22419886,11445.69475049,11985.80634495,2387.69083221,8141.74467765,0.32786511,0.47061927
fast_repair,primary_first,3.0,21.544346900318843,24.0,0.00124868,0.00391469,0.00121386,0.96511958,0.00270083,0.0011384,5866.59143804,4995.69620457,423.04590805,584.9582443,0.00153141,0.00471582
fast_repair,primary_first,3.0,21.544346900318843,48.0,0.06825641,0.09691944,0.0675161,0.87688705,0.02940333,0.05266727,5217.05484388,5476.11626549,932.39965366,2103.99541488,0.0740756,0.10396409
fast_repair,primary_first,3.0,21.544346900318843,72.0,0.20088022,0.23314299,0.19973418,0.75023951,0.03340881,0.12044535,4776.67830455,5006.53160688,1010.19826096,3555.15965263,0.20335031,0.24225578
fast_repair,primary_first,3.0,56.23413251903491,24.0,0.00016624,0.00055325,0.00016299,0.98169241,0.00039026,0.00015336,2397.21580303,2111.68047758,184.66059796,256.94969556,0.00030875,0.00063046
fast_repair,primary_first,3.0,56.23413251903491,48.0,0.01447969,0.02161383,0.01437327,0.9494773,0.00724057,0.01145773,2069.66025008,2190.10763557,381.66749667,876.94205557,0.01809694,0.02268667
fast_repair,primary_first,3.0,56.23413251903491,72.0,0.05100702,0.06073672,0.05080155,0.91237641,0.00993518,0.03197299,1889.83897944,1982.57354109,403.89114504,1453.58000647,0.05519138,0.06243704
fast_repair,primary_first,3.0,146.77992676220705,24.0,1.488e-05,5.104e-05,1.469e-05,0.99165014,3.635e-05,1.384e-05,942.42996873,847.40838937,75.75404158,105.89888368,3.644e-05,5.561e-05
fast_repair,primary_first,3.0,146.77992676220705,48.0,0.00167049,0.00256547,0.0016629,0.98002829,0.00090257,0.00133997,803.70595265,853.63804038,150.67007124,350.04138337,0.00231203,0.00264428
fast_repair,primary_first,3.0,146.77992676220705,72.0,0.0064702,0.00779676,0.00645423,0.97416567,0.00134252,0.00413884,733.26404693,769.49943293,157.51363841,574.16842987,0.00737067,0.00793082
fast_repair,primary_first,3.0,383.1186849557293,24.0,1.05e-06,3.64e-06,1.04e-06,0.99652082,2.6e-06,9.8e-07,364.98017989,331.69361911,30.00894841,42.05612464,2.92e-06,3.85e-06
fast_repair,primary_first,3.0,383.1186849557293,48.0,0.0001313,0.00020425,0.00013092,0.99190043,7.334e-05,0.00010597,309.5564816,329.365329,58.51082585,136.72722602,0.00019144,0.00020821
fast_repair,primary_first,3.0,383.1186849557293,72.0,0.00052878,0.00063993,0.00052798,0.99098174,0.00011195,0.00034089,282.32347092,296.32065445,60.79927392,223.09089913,0.00061856,0.00064666
fast_repair,primary_first,3.0,1000.0,24.0,7e-08,2.3e-07,6e-08,0.99861547,1.6e-07,6e-08,140.48551497,128.36325501,11.68536003,16.39743967,1.9e-07,2.4e-07
fast_repair,primary_first,3.0,1000.0,48.0,8.53e-06,1.334e-05,8.51e-06,0.99676927,4.82e-06,6.9e-06,118.84494871,126.55771393,22.55573498,52.86434555,1.273e-05,1.352e-05
fast_repair,primary_first,3.0,1000.0,72.0,3.484e-05,4.222e-05,3.48e-05,0.99652977,7.42e-06,2.252e-05,108.37103772,113.75264979,23.36733846,86.02841071,4.124e-05,4.252e-05
fast_repair,primary_first,100.0,0.01,24.0,5e-08,1.6e-07,5e-08,0.99899906,1.1e-07,4e-08,120.0095943,97.22138404,8.47485011,11.97821248,0.0,2.3e-07
fast_repair,primary_first,100.0,0.01,48.0,8.24e-06,1.315e-05,7.83e-06,0.99711379,5.33e-06,6.47e-06,139.26110142,135.74721241,20.84678986,45.46845721,0.0,1.868e-05
fast_repair,primary_first,100.0,0.01,72.0,5.131e-05,6.357e-05,4.876e-05,0.99618577,1.481e-05,3.396e-05,141.15687911,143.48623787,26.47430742,84.54997696,0.0,9.024e-05
fast_repair,primary_first,100.0,0.026101572156825372,24.0,8.3e-07,2.69e-06,7.9e-07,0.99743848,1.9e-06,7.4e-07,313.05311388,253.64164335,22.1121539,31.25340776,0.0,3.82e-06
fast_repair,primary_first,100.0,0.026101572156825372,48.0,0.00012846,0.00020287,0.00012205,0.99276901,8.081e-05,0.0001006,363.09281576,353.9840089,54.37304547,118.60435542,0.0,0.00028806
fast_repair,primary_first,100.0,0.026101572156825372,72.0,0.00075753,0.00093153,0.00071978,0.99013457,0.00021175,0.00049758,367.91845198,374.02756003,69.02591138,220.49588336,4e-08,0.0013221
fast_repair,primary_first,100.0,0.06812920690579614,24.0,1.327e-05,4.21e-05,1.261e-05,0.99363172,2.949e-05,1.183e-05,815.80549073,661.2097514,57.65765934,81.49666606,0.0,5.98e-05
